!B2134+004   J2136+006   p2134+0                                                          
!J2000  RA: 21:36:38.5862    DEC: +00:41:54.213                                           
!                                                                                         
!BAND    UT DATE     TIME   OBS  F(GHz)   FLUX(JY)  ERROR    SNR    FLUX PI   MJD         
 870mi   14 Sep 2004 03:29  SMA  340.79   0.737 +/- 0.174     4.3  mgurwell  53262.145    
 870mi   11 Oct 2005 06:45  SMA  345.05   0.290 +/- 0.068     4.3  mgurwell  53654.281    
 1.3mm   25 May 2006 14:50  SMA  225.33   0.481 +/- 0.043    13.3  mgurwell  53880.617    
 1.3mm   24 Aug 2006 07:50  SMA  221.21   0.565 +/- 0.104     5.7  mgurwell  53971.328    
 870mi   05 Sep 2006 07:55  SMA  339.31   0.318 +/- 0.037     9.7  mgurwell  53983.328    
 1.3mm   08 May 2007 13:48  SMA  211.97   0.592 +/- 0.041    21.0  mgurwell  54228.574    
 1.1mm   27 Jun 2007 14:39  SMA  271.69   0.387 +/- 0.107     3.7  mgurwell  54278.609    
 870mi   12 Mar 2008 17:15  SMA  339.94   0.368 +/- 0.045     9.0  mgurwell  54537.719    
 1.3mm   10 Jul 2008 09:03  SMA  225.59   0.565 +/- 0.040    20.3  mgurwell  54657.379    
 1.3mm   06 Oct 2008 05:30  SMA  221.56   0.672 +/- 0.039    35.0  mgurwell  54745.230    
 870mi   07 Oct 2008 04:46  SMA  339.96   0.393 +/- 0.057     7.3  mgurwell  54746.199    
 1.3mm   14 Oct 2008 06:16  SMA  223.89   0.629 +/- 0.037    32.0  mgurwell  54753.262    
 1.3mm   24 Oct 2008 05:40  SMA  223.83   0.668 +/- 0.043    24.3  mgurwell  54763.234    
 870mi   11 Nov 2008 04:06  SMA  340.17   0.328 +/- 0.040     9.0  mgurwell  54781.172    
 870mi   20 Nov 2008 03:52  SMA  350.83   0.273 +/- 0.048     6.0  mgurwell  54790.160    
 1.3mm   10 Aug 2009 07:13  SMA  221.05   0.665 +/- 0.041    27.0  mgurwell  55053.301    
 870mi   11 Jun 2010 18:45  SMA  350.21   0.416 +/- 0.086     5.0  mgurwell  55358.781    
 870mi   05 Oct 2010 05:09  SMA  357.67   0.504 +/- 0.045    13.3  mgurwell  55474.215    
 1.3mm   17 Nov 2010 02:48  SMA  225.50   0.882 +/- 0.046    63.3  mgurwell  55517.117    
 870mi   03 Jul 2011 14:03  SMA  350.12   0.456 +/- 0.040    13.7  mgurwell  55745.586    
 1.3mm   22 Sep 2011 07:50  SMA  225.46   0.829 +/- 0.049    31.0  mgurwell  55826.328    
 1.1mm   19 Mar 2012 17:00  SMA  271.56   0.607 +/- 0.040    23.7  mgurwell  56005.707    
 870mi   19 Mar 2012 17:00  SMA  349.85   0.537 +/- 0.098     5.7  mgurwell  56005.707    
 1.3mm   18 Aug 2012 07:56  SMA  225.44   0.851 +/- 0.047    41.7  mgurwell  56157.332    
 1.3mm   23 Jun 2013 15:31  SMA  218.72   0.606 +/- 0.057    12.7  mgurwell  56466.648    
 1.3mm   20 Aug 2013 09:19  SMA  220.59   0.568 +/- 0.062    10.3  mgurwell  56524.387    
 1.3mm   13 Sep 2013 06:34  SMA  225.45   0.615 +/- 0.061    11.7  mgurwell  56548.273    
 1.3mm   23 Oct 2013 04:17  SMA  239.61   0.524 +/- 0.062     9.3  mgurwell  56588.180    
 870mi   03 Dec 2013 04:30  SMA  336.53   0.447 +/- 0.124     3.7  mgurwell  56629.188    
 1.3mm   04 Dec 2013 05:30  SMA  219.45   0.627 +/- 0.046    19.0  mgurwell  56630.230    
 1.3mm   21 Oct 2014 05:19  SMA  220.26   0.653 +/- 0.044    22.3  mgurwell  56951.223    
 1.3mm   22 Oct 2014 04:41  SMA  220.27   0.641 +/- 0.048    17.7  mgurwell  56952.195    
 1.3mm   03 Dec 2014 03:50  SMA  219.40   0.664 +/- 0.041    27.3  mgurwell  56994.160    
 1.3mm   25 Nov 2015 04:39  SMA  219.97   0.645 +/- 0.049    17.3  mgurwell  57351.195    
 1.3mm   10 Aug 2016 10:04  SMA  225.51   0.648 +/- 0.040    27.0  mgurwell  57610.418    
 1.3mm   18 Jun 2017 14:49  SMA  229.53   0.769 +/- 0.043    39.3  mgurwell  57922.617    
 1.3mm   20 Sep 2019 04:37  SMA  229.55   0.727 +/- 0.043    32.7  mgurwell  58746.191    
 1.3mm   26 Aug 2020 06:48  SMA  229.56   0.564 +/- 0.031    46.7  mgurwell  59087.285    
 870mi   02 Jun 2021 14:23  SMA  350.25   0.537 +/- 0.056    11.0  mgurwell  59367.598    
 870mi   08 Jun 2021 14:23  SMA  350.24   0.481 +/- 0.048    11.7  mgurwell  59373.598    
 1.3mm   22 Jun 2021 15:36  SMA  229.59   0.868 +/- 0.047    45.0  mgurwell  59387.648    
 1.3mm   23 Jun 2021 14:13  SMA  225.49   0.778 +/- 0.047    29.0  mgurwell  59388.594    
 1.3mm   25 Jul 2021 14:31  SMA  229.59   0.934 +/- 0.087    12.7  mgurwell  59420.605    
 1.3mm   03 Aug 2021 15:05  SMA  225.54   0.830 +/- 0.045    44.7  mgurwell  59429.629    
 1.3mm   22 Sep 2021 04:18  SMA  229.55   0.993 +/- 0.050   145.0  mgurwell  59479.180    
 1.3mm   29 Oct 2021 06:08  SMA  225.63   0.874 +/- 0.044   116.7  mgurwell  59516.254    
 1.3mm   08 May 2022 13:18  SMA  224.54   0.739 +/- 0.163     4.7  mgurwell  59707.555    
 1.3mm   08 Jun 2022 16:46  SMA  225.54   0.699 +/- 0.037    60.0  mgurwell  59738.699    
 1.3mm   30 Jun 2022 09:38  SMA  225.54   0.763 +/- 0.039   113.7  mgurwell  59760.402    
 1.3mm   10 Jul 2022 13:03  SMA  225.54   0.749 +/- 0.040    56.3  mgurwell  59770.543    
 1.3mm   28 Jul 2022 12:07  SMA  225.54   0.666 +/- 0.034   170.0  mgurwell  59788.504    
 1.3mm   29 Jul 2022 12:00  SMA  225.55   0.693 +/- 0.035   171.7  mgurwell  59789.500    
 1.3mm   29 Aug 2022 07:43  SMA  230.71   0.678 +/- 0.036    59.3  mgurwell  59820.320    
 1.3mm   28 Oct 2022 07:50  SMA  225.54   0.835 +/- 0.043    73.3  mgurwell  59880.328    
 1.3mm   06 Nov 2022 09:07  SMA  225.54   0.759 +/- 0.042    40.7  mgurwell  59889.379    
 1.3mm   18 Nov 2022 06:16  SMA  225.54   0.948 +/- 0.048   111.0  mgurwell  59901.262    
 1.3mm   16 Mar 2023 17:38  SMA  225.52   0.681 +/- 0.036    58.7  mgurwell  60019.734    
 1.3mm   23 May 2023 15:58  SMA  225.54   0.666 +/- 0.034    74.3  mgurwell  60087.664    
 1.3mm   30 May 2023 17:36  SMA  225.54   0.702 +/- 0.037    60.7  mgurwell  60094.734    
 1.3mm   20 Jun 2023 13:48  SMA  225.54   0.661 +/- 0.034   119.0  mgurwell  60115.574    
 1.3mm   15 Sep 2023 11:32  SMA  225.54   0.520 +/- 0.028    54.0  mgurwell  60202.480    
 1.3mm   17 Sep 2023 11:39  SMA  225.54   0.526 +/- 0.027   120.0  mgurwell  60204.484    
 1.3mm   17 Mar 2025 17:42  SMA  225.54   0.914 +/- 0.047    83.7  mgurwell  60751.738    
 1.3mm   19 Mar 2025 16:51  SMA  225.52   0.834 +/- 0.058    20.7  mgurwell  60753.703    
 1.3mm   13 Apr 2025 15:56  SMA  225.54   0.781 +/- 0.041    60.3  mgurwell  60778.664    
