!B0147+187   J0149+189                                                                    
!J2000  RA: 01:49:49.7189    DEC: +18:57:20.610                                           
!                                                                                         
!BAND    UT DATE     TIME   OBS  F(GHz)   FLUX(JY)  ERROR    SNR    FLUX PI   MJD         
 1.3mm   06 Jul 2007 18:07  SMA  225.16   0.107 +/- 0.027     4.0  mgurwell  54287.754    
 1.3mm   06 Aug 2010 17:05  SMA  224.82   0.089 +/- 0.023     4.0  mgurwell  55414.711    
 1.3mm   01 Dec 2010 04:07  SMA  224.87   0.113 +/- 0.016     7.3  mgurwell  55531.172    
 1.3mm   04 Dec 2010 04:21  SMA  224.87   0.162 +/- 0.026     6.7  mgurwell  55534.180    
 1.3mm   17 Jul 2012 12:37  SMA  225.30   0.257 +/- 0.041     6.7  mgurwell  56125.527    
 1.3mm   22 Jul 2012 14:04  SMA  226.86   0.106 +/- 0.016     7.0  mgurwell  56130.586    
 1.3mm   30 Nov 2012 04:11  SMA  225.49   0.199 +/- 0.075     2.7  mgurwell  56261.176    
 1.3mm   20 Aug 2013 11:08  SMA  220.59   0.187 +/- 0.052     3.7  mgurwell  56524.465    
 1.3mm   04 Dec 2013 06:50  SMA  219.45   0.143 +/- 0.048     3.0  mgurwell  56630.285    
 1.3mm   05 Dec 2014 04:40  SMA  218.75   0.121 +/- 0.046     2.7  mgurwell  56996.195    
 1.3mm   28 Nov 2015 05:25  SMA  225.97   0.107 +/- 0.020     5.7  mgurwell  57354.227    
 1.3mm   25 May 2017 18:30  SMA  225.56   0.121 +/- 0.012    11.7  mgurwell  57898.770    
 1.3mm   09 Feb 2018 06:41  SMA  230.55   0.094 +/- 0.013     8.0  mgurwell  58158.277    
 1.3mm   09 Jun 2021 16:17  SMA  225.54   0.098 +/- 0.010    11.7  mgurwell  59374.680    
 870mi   08 Jul 2021 18:52  SMA  346.02   0.116 +/- 0.039     3.0  mgurwell  59403.785    
 1.3mm   16 Oct 2021 14:12  SMA  224.91   0.122 +/- 0.010    16.3  mgurwell  59503.590    
 870mi   16 Oct 2021 14:12  SMA  349.85   0.095 +/- 0.032     3.0  mgurwell  59503.590    
 1.3mm   18 Oct 2021 07:23  SMA  223.51   0.095 +/- 0.013     8.0  mgurwell  59505.309    
 1.3mm   05 Feb 2022 06:03  SMA  219.63   0.098 +/- 0.017     6.0  mgurwell  59615.254    
 1.3mm   12 Mar 2022 03:48  SMA  225.55   0.140 +/- 0.027     5.3  mgurwell  59650.160    
 1.3mm   20 Jun 2022 14:30  SMA  219.52   0.093 +/- 0.009    11.3  mgurwell  59750.605    
 1.3mm   06 Jul 2022 16:14  SMA  225.48   0.090 +/- 0.009    12.0  mgurwell  59766.676    
 1.3mm   24 Jan 2023 05:46  SMA  224.80   0.083 +/- 0.011     8.3  mgurwell  59968.242    
 1.3mm   24 May 2023 16:27  SMA  225.54   0.087 +/- 0.019     4.7  mgurwell  60088.684    
 1.3mm   11 Jun 2023 15:23  SMA  225.54   0.064 +/- 0.018     3.7  mgurwell  60106.641    
 1.3mm   22 Aug 2023 13:27  SMA  225.56   0.099 +/- 0.012     8.7  mgurwell  60178.559    
 1.3mm   03 Mar 2024 04:41  SMA  208.00   0.071 +/- 0.011     6.7  mgurwell  60372.195    
 1.1mm   03 Mar 2024 04:41  SMA  260.00   0.049 +/- 0.017     3.0  mgurwell  60372.195    
 1.3mm   06 Mar 2024 04:26  SMA  225.37   0.061 +/- 0.009     7.0  mgurwell  60375.184    
 1.3mm   26 Jul 2024 16:58  SMA  225.55   0.066 +/- 0.009     8.0  mgurwell  60517.707    
 1.3mm   15 Aug 2024 12:19  SMA  225.54   0.069 +/- 0.010     7.7  mgurwell  60537.512    
 1.3mm   19 May 2025 16:25  SMA  225.54   0.102 +/- 0.013     8.7  mgurwell  60814.684    
 1.3mm   20 May 2025 17:46  SMA  225.52   0.101 +/- 0.011    10.7  mgurwell  60815.742    
