!B1127-145   J1130-148                                                                    
!J2000  RA: 11:30:07.0525    DEC: -14:49:27.388                                           
!                                                                                         
!BAND    UT DATE     TIME   OBS  F(GHz)   FLUX(JY)  ERROR    SNR    FLUX PI   MJD         
 1.3mm   12 Feb 2005 04:05  SMA  225.57   1.154 +/- 0.191     6.3  mgurwell  53413.172    
 1.3mm   01 Apr 2005 02:56  SMA  221.56   0.792 +/- 0.077    12.0  mgurwell  53461.121    
 870mi   12 May 2005 03:24  SMA  335.24   0.618 +/- 0.208     3.0  mgurwell  53502.141    
 1.3mm   16 Nov 2005 15:26  SMA  219.63   0.809 +/- 0.064    16.3  mgurwell  53690.645    
 1.3mm   16 Feb 2006 09:33  SMA  233.74   0.763 +/- 0.065    14.7  mgurwell  53782.398    
 1.3mm   12 Mar 2006 10:23  SMA  221.38   1.012 +/- 0.072    20.0  mgurwell  53806.434    
 1.3mm   18 May 2006 06:05  SMA  225.50   1.289 +/- 0.098    17.3  mgurwell  53873.254    
 870mi   05 Dec 2006 16:28  SMA  356.46   1.364 +/- 0.142    11.0  mgurwell  54074.688    
 1.3mm   13 Feb 2007 10:37  SMA  239.98   1.770 +/- 0.094    55.7  mgurwell  54144.441    
 1.3mm   11 Apr 2007 07:53  SMA  225.47   1.390 +/- 0.074    54.3  mgurwell  54201.328    
 1.1mm   30 Apr 2007 05:52  SMA  283.88   1.128 +/- 0.076    22.0  mgurwell  54220.246    
 1.3mm   08 May 2007 05:27  SMA  211.97   1.106 +/- 0.063    37.7  mgurwell  54228.227    
 1.3mm   08 Nov 2007 19:34  SMA  220.49   0.369 +/- 0.124     3.0  mgurwell  54412.816    
 1.3mm   31 Mar 2008 06:30  SMA  220.35   0.396 +/- 0.047     9.3  mgurwell  54556.270    
 870mi   24 Apr 2008 07:58  SMA  340.73   0.330 +/- 0.044     8.0  mgurwell  54580.332    
 1.3mm   03 May 2008 06:16  SMA  220.35   0.439 +/- 0.073     6.3  mgurwell  54589.262    
 870mi   14 May 2008 06:16  SMA  335.73   0.149 +/- 0.035     4.3  mgurwell  54600.262    
 1.3mm   14 Oct 2008 18:46  SMA  223.89   0.663 +/- 0.042    26.3  mgurwell  54753.781    
 1.3mm   27 Apr 2009 07:09  SMA  220.50   1.521 +/- 0.090    31.7  mgurwell  54948.297    
 1.1mm   04 Jun 2009 04:34  SMA  283.79   1.732 +/- 0.140    15.7  mgurwell  54986.191    
 1.3mm   06 Jun 2009 04:26  SMA  221.73   1.904 +/- 0.102    53.7  mgurwell  54988.184    
 1.3mm   24 Oct 2009 19:04  SMA  217.89   1.917 +/- 0.099    77.3  mgurwell  55128.793    
