!B1511-210   J1513-212                                                                    
!J2000  RA: 15:13:56.9701    DEC: -21:14:57.506                                           
!                                                                                         
!BAND    UT DATE     TIME   OBS  F(GHz)   FLUX(JY)  ERROR    SNR    FLUX PI   MJD         
 1.3mm   20 Dec 2006 17:23  SMA  225.52   0.147 +/- 0.063     2.3  mgurwell  54089.723    
 1.3mm   25 Feb 2007 13:40  SMA  222.90   0.091 +/- 0.039     2.3  mgurwell  54156.570    
 1.3mm   24 Jun 2008 04:52  SMA  225.06   0.212 +/- 0.064     3.3  mgurwell  54641.203    
 1.3mm   17 Dec 2008 19:54  SMA  220.36   0.208 +/- 0.090     2.3  mgurwell  54817.828    
 1.3mm   13 Jan 2009 16:06  SMA  226.37   0.094 +/- 0.041     2.3  mgurwell  54844.672    
 1.3mm   07 Jun 2010 05:44  SMA  226.02   0.134 +/- 0.045     3.0  mgurwell  55354.238    
 1.3mm   26 Aug 2010 05:47  SMA  225.48   0.098 +/- 0.025     4.0  mgurwell  55434.242    
 1.3mm   30 Sep 2011 04:11  SMA  219.62   0.229 +/- 0.047     5.0  mgurwell  55834.176    
 1.3mm   04 Jan 2012 18:12  SMA  216.11   0.100 +/- 0.018     5.7  mgurwell  55930.758    
 1.3mm   18 Aug 2012 07:29  SMA  225.44   0.102 +/- 0.021     5.0  mgurwell  56157.312    
 1.3mm   29 May 2013 12:48  SMA  225.44   0.232 +/- 0.064     3.7  mgurwell  56441.535    
 1.3mm   15 Jan 2014 19:19  SMA  225.22   0.090 +/- 0.020     4.7  mgurwell  56672.805    
 1.3mm   21 Jan 2014 17:43  SMA  224.84   0.095 +/- 0.020     5.0  mgurwell  56678.738    
 1.3mm   20 Mar 2014 11:45  SMA  225.26   0.094 +/- 0.017     5.7  mgurwell  56736.488    
 1.3mm   29 Jan 2015 17:29  SMA  225.44   0.115 +/- 0.025     4.7  mgurwell  57051.727    
 1.3mm   03 Jun 2015 07:16  SMA  222.61   0.080 +/- 0.022     3.7  mgurwell  57176.305    
 1.3mm   18 Mar 2016 11:31  SMA  224.72   0.066 +/- 0.014     5.0  mgurwell  57465.480    
 1.3mm   10 Aug 2016 07:31  SMA  225.51   0.120 +/- 0.031     4.0  mgurwell  57610.312    
 1.3mm   22 Apr 2017 15:07  SMA  224.97   0.128 +/- 0.019     7.0  mgurwell  57865.629    
 1.3mm   13 Feb 2018 14:39  SMA  230.01   0.139 +/- 0.012    15.0  mgurwell  58162.609    
 1.3mm   17 Apr 2018 12:19  SMA  225.52   0.149 +/- 0.035     4.3  mgurwell  58225.512    
 1.3mm   24 May 2018 08:32  SMA  225.49   0.170 +/- 0.026     7.0  mgurwell  58262.355    
 1.3mm   19 Mar 2019 10:26  SMA  220.96   0.133 +/- 0.050     2.7  mgurwell  58561.434    
 1.3mm   19 May 2021 07:34  SMA  235.02   0.119 +/- 0.013    10.0  mgurwell  59353.316    
 1.3mm   27 May 2021 07:22  SMA  233.95   0.125 +/- 0.016     8.3  mgurwell  59361.309    
 1.1mm   27 May 2021 07:22  SMA  272.53   0.107 +/- 0.018     6.3  mgurwell  59361.309    
 1.3mm   16 Jul 2021 05:09  SMA  225.56   0.142 +/- 0.022     6.7  mgurwell  59411.215    
 1.3mm   21 Jul 2021 04:00  SMA  225.56   0.104 +/- 0.014     8.0  mgurwell  59416.168    
 1.3mm   27 Mar 2022 14:32  SMA  220.10   0.102 +/- 0.008    15.0  mgurwell  59665.605    
 1.3mm   10 Jan 2023 16:02  SMA  223.46   0.064 +/- 0.011     6.3  mgurwell  59954.668    
 1.3mm   14 Feb 2023 17:32  SMA  225.54   0.080 +/- 0.018     4.7  mgurwell  59989.730    
 1.3mm   23 Sep 2023 03:53  SMA  225.54   0.080 +/- 0.011     8.0  mgurwell  60210.160    
 1.3mm   03 Aug 2024 04:37  SMA  225.56   0.067 +/- 0.009     8.0  mgurwell  60525.191    
 1.3mm   07 Jan 2025 18:47  SMA  225.54   0.058 +/- 0.012     5.0  mgurwell  60682.781    
 1.3mm   18 Jan 2025 15:10  SMA  225.54   0.084 +/- 0.014     6.3  mgurwell  60693.633    
 1.3mm   19 Mar 2025 14:59  SMA  225.52   0.166 +/- 0.034     5.0  mgurwell  60753.625    
 1.3mm   05 Apr 2025 14:43  SMA  220.10   0.087 +/- 0.009    11.0  mgurwell  60770.613    
