!B0430+052   J0433+053   3c120                                                            
!J2000  RA: 04:33:11.0955    DEC: +05:21:15.619                                           
!                                                                                         
!BAND    UT DATE     TIME   OBS  F(GHz)   FLUX(JY)  ERROR    SNR    FLUX PI   MJD         
 1.3mm   07 Nov 2002 00:00  SMA  235.60   1.970 +/- 0.164    15.0  mgurwell  52585.000    
 1.3mm   18 Jan 2003 06:33  SMA  235.60   2.870 +/- 0.203    20.0  mgurwell  52657.273    
 1.3mm   28 Mar 2003 05:30  SMA  237.50   1.900 +/- 0.158    15.0  mgurwell  52726.230    
 1.3mm   15 Sep 2003 05:37  SMA  236.00   3.390 +/- 0.192    38.0  mgurwell  52897.234    
 1.3mm   15 Oct 2003 06:35  SMA  236.00   2.044 +/- 0.113    43.0  mgurwell  52927.273    
 1.3mm   12 Nov 2003 05:14  SMA  236.00   3.377 +/- 0.179    56.0  mgurwell  52955.219    
 1.3mm   25 Nov 2003 03:28  SMA  225.53   2.301 +/- 0.141    28.0  mgurwell  52968.145    
 1.3mm   19 Jan 2004 00:00  SMA  225.53   2.330 +/- 0.123    58.0  mgurwell  53023.000    
 1.3mm   28 Jan 2004 07:49  SMA  220.57   3.681 +/- 0.198    50.0  mgurwell  53032.324    
 1.3mm   09 Feb 2004 06:25  SMA  226.30   2.290 +/- 0.398     6.0  mgurwell  53044.266    
 1.3mm   02 Jul 2004 11:47  SMA  225.52   1.527 +/- 0.186     9.0  mgurwell  53188.492    
 870mi   27 Jul 2004 11:30  SMA  305.78   0.988 +/- 0.164     6.3  mgurwell  53213.480    
 1.3mm   18 Aug 2004 06:05  SMA  225.49   1.218 +/- 0.082    22.3  mgurwell  53235.254    
 1.3mm   20 Aug 2004 03:56  SMA  225.55   1.004 +/- 0.069    21.3  mgurwell  53237.164    
 1.3mm   08 Sep 2004 00:40  SMA  225.53   1.072 +/- 0.088    15.3  mgurwell  53256.027    
 870mi   19 Sep 2004 13:07  SMA  340.57   0.851 +/- 0.135     6.7  mgurwell  53267.547    
 1.3mm   20 Sep 2004 12:56  SMA  225.34   1.372 +/- 0.082    30.3  mgurwell  53268.539    
 1.3mm   24 Sep 2004 13:52  SMA  222.54   1.074 +/- 0.058    48.3  mgurwell  53272.578    
 1.3mm   22 Dec 2004 05:36  SMA  225.52   1.755 +/- 0.092    67.0  mgurwell  53361.234    
 870mi   29 Dec 2004 07:43  SMA  340.80   1.641 +/- 0.206     8.7  mgurwell  53368.320    
 870mi   30 Dec 2004 05:55  SMA  340.80   1.456 +/- 0.099    21.7  mgurwell  53369.246    
 1.3mm   27 Jan 2005 07:33  SMA  225.50   1.193 +/- 0.067    39.3  mgurwell  53397.316    
 870mi   24 Feb 2005 01:13  SMA  335.71   0.918 +/- 0.109     9.3  mgurwell  53425.051    
 1.3mm   31 Jul 2005 14:16  SMA  226.89   1.387 +/- 0.075    48.0  mgurwell  53582.594    
 1.3mm   31 Jul 2005 16:37  SMA  226.89   1.297 +/- 0.075    33.7  mgurwell  53582.691    
 1.3mm   19 Aug 2005 16:44  SMA  225.33   1.125 +/- 0.062    41.7  mgurwell  53601.695    
 870mi   25 Aug 2005 15:51  SMA  338.13   0.849 +/- 0.053    26.7  mgurwell  53607.660    
 1.3mm   26 Aug 2005 16:28  SMA  225.57   1.294 +/- 0.068    65.7  mgurwell  53608.688    
 1.3mm   12 Sep 2005 16:07  SMA  225.33   1.347 +/- 0.074    44.0  mgurwell  53625.672    
 1.3mm   17 Sep 2005 12:15  SMA  225.54   1.384 +/- 0.254     5.7  mgurwell  53630.512    
 1.3mm   18 Sep 2005 14:22  SMA  239.06   1.420 +/- 0.081    36.0  mgurwell  53631.598    
 1.3mm   11 Nov 2005 13:14  SMA  220.55   1.388 +/- 0.077    41.3  mgurwell  53685.551    
 1.3mm   12 Nov 2005 12:38  SMA  221.95   1.285 +/- 0.065   118.7  mgurwell  53686.527    
 870mi   18 Dec 2005 06:20  SMA  340.81   0.716 +/- 0.241     3.0  mgurwell  53722.266    
 870mi   10 Jan 2006 08:51  SMA  348.65   1.137 +/- 0.250     4.7  mgurwell  53745.367    
 1.3mm   07 Feb 2006 05:34  SMA  220.29   1.080 +/- 0.057    56.3  mgurwell  53773.230    
 1.3mm   06 Mar 2006 06:37  SMA  225.59   1.005 +/- 0.112    10.0  mgurwell  53800.277    
 1.3mm   01 Aug 2006 14:21  SMA  225.52   0.855 +/- 0.096    10.0  mgurwell  53948.598    
 1.3mm   15 Aug 2006 15:49  SMA  225.51   1.191 +/- 0.073    28.0  mgurwell  53962.660    
 1.3mm   16 Sep 2006 11:49  SMA  225.50   2.349 +/- 0.146    27.0  mgurwell  53994.492    
 1.3mm   04 Oct 2006 15:36  SMA  225.59   3.122 +/- 0.157   174.3  mgurwell  54012.648    
 1.3mm   11 Oct 2006 15:36  SMA  220.59   3.324 +/- 0.194    33.0  mgurwell  54019.648    
 1.3mm   23 Oct 2006 13:35  SMA  225.49   3.547 +/- 0.201    37.3  mgurwell  54031.566    
 1.3mm   24 Oct 2006 11:43  SMA  224.63   3.624 +/- 0.183   165.0  mgurwell  54032.488    
 1.3mm   15 Dec 2006 11:23  SMA  225.56   2.717 +/- 0.140    85.7  mgurwell  54084.473    
 1.3mm   26 Jan 2007 07:16  SMA  227.77   1.555 +/- 0.081    73.7  mgurwell  54126.305    
 870mi   07 Feb 2007 05:00  SMA  304.08   1.082 +/- 0.070    24.7  mgurwell  54138.207    
 1.3mm   30 Mar 2007 05:01  SMA  241.03   1.490 +/- 0.080    50.7  mgurwell  54189.211    
 1.1mm   27 Jul 2007 16:01  SMA  261.80   0.808 +/- 0.113     7.7  mgurwell  54308.668    
 1.3mm   20 Aug 2007 17:08  SMA  226.85   0.856 +/- 0.047    43.7  mgurwell  54332.715    
 1.1mm   17 Sep 2007 15:27  SMA  271.69   0.946 +/- 0.085    13.3  mgurwell  54360.645    
 1.3mm   23 Sep 2007 11:33  SMA  225.20   1.047 +/- 0.062    31.7  mgurwell  54366.480    
 870mi   12 Oct 2007 15:44  SMA  351.57   0.833 +/- 0.051    28.7  mgurwell  54385.656    
 870mi   21 Oct 2007 12:48  SMA  340.76   0.851 +/- 0.045    57.7  mgurwell  54394.535    
 1.3mm   08 Nov 2007 08:11  SMA  225.49   1.268 +/- 0.165     8.3  mgurwell  54412.340    
 870mi   05 Jan 2008 08:25  SMA  350.14   1.106 +/- 0.418     2.7  mgurwell  54470.352    
 1.3mm   12 Jan 2008 06:30  SMA  225.48   1.151 +/- 0.059    80.7  mgurwell  54477.270    
 1.3mm   12 Jan 2008 10:44  SMA  225.48   1.203 +/- 0.067    40.7  mgurwell  54477.445    
 1.3mm   30 Jan 2008 08:54  SMA  214.08   1.219 +/- 0.070    35.7  mgurwell  54495.371    
 870mi   21 Feb 2008 04:25  SMA  350.84   0.915 +/- 0.128     7.7  mgurwell  54517.184    
 1.3mm   28 Mar 2008 06:05  SMA  220.56   1.416 +/- 0.116    15.3  mgurwell  54553.254    
 1.3mm   01 Aug 2008 17:22  SMA  225.48   1.227 +/- 0.062   144.0  mgurwell  54679.723    
 1.3mm   07 Aug 2008 17:08  SMA  225.60   1.200 +/- 0.063    65.0  mgurwell  54685.715    
 1.3mm   11 Aug 2008 17:28  SMA  225.59   1.140 +/- 0.058   104.7  mgurwell  54689.727    
 1.3mm   16 Sep 2008 13:47  SMA  225.50   1.181 +/- 0.061    73.0  mgurwell  54725.574    
 1.3mm   21 Sep 2008 13:44  SMA  235.17   1.181 +/- 0.060   109.3  mgurwell  54730.570    
 1.3mm   18 Oct 2008 14:07  SMA  221.26   1.300 +/- 0.067    92.0  mgurwell  54757.590    
