!B1334-127   J1337-129                                                                    
!J2000  RA: 13:37:39.7827    DEC: -12:57:24.693                                           
!                                                                                         
!BAND    UT DATE     TIME   OBS  F(GHz)   FLUX(JY)  ERROR    SNR    FLUX PI   MJD         
 870mi   06 Jun 2002 00:00  SMA  340.70   3.357 +/- 0.440     8.3  mgurwell  52431.000    
 870mi   03 Jan 2003 00:00  SMA  342.25   2.100 +/- 0.256     9.0  mgurwell  52642.000    
 1.3mm   18 Jan 2003 06:33  SMA  235.60   2.680 +/- 0.178    23.0  mgurwell  52657.273    
 1.3mm   18 Feb 2003 04:31  SMA  235.63   3.040 +/- 0.156    86.0  mgurwell  52688.188    
 1.3mm   21 Feb 2003 10:57  SMA  220.69   2.950 +/- 0.163    43.0  mgurwell  52691.457    
 1.3mm   28 Mar 2003 05:30  SMA  237.50   2.650 +/- 0.154    34.0  mgurwell  52726.230    
 1.3mm   03 Apr 2003 05:10  SMA  236.00   1.890 +/- 0.098    70.0  mgurwell  52732.215    
 1.3mm   07 Apr 2003 05:27  SMA  235.60   1.860 +/- 0.139    18.0  mgurwell  52736.227    
 1.3mm   19 Apr 2003 06:35  SMA  238.00   2.140 +/- 0.116    48.0  mgurwell  52748.273    
 870mi   25 Apr 2003 04:58  SMA  340.00   1.290 +/- 0.069    51.0  mgurwell  52754.207    
 1.3mm   26 Apr 2003 06:30  SMA  236.00   1.790 +/- 0.092    92.0  mgurwell  52755.270    
 1.3mm   05 May 2003 04:59  SMA  236.00   1.440 +/- 0.090    27.0  mgurwell  52764.207    
 870mi   06 May 2003 03:17  SMA  340.50   1.180 +/- 0.074    26.0  mgurwell  52765.137    
 1.3mm   07 May 2003 11:41  SMA  240.00   2.260 +/- 0.466     5.0  mgurwell  52766.488    
 1.3mm   16 May 2003 04:42  SMA  235.50   1.380 +/- 0.077    41.0  mgurwell  52775.195    
 1.3mm   03 Jun 2003 05:23  SMA  229.00   2.590 +/- 0.207    16.0  mgurwell  52793.223    
 1.3mm   08 Jul 2003 05:33  SMA  236.00   2.163 +/- 0.210    12.0  mgurwell  52828.230    
 1.3mm   12 Aug 2003 05:53  SMA  236.00   3.711 +/- 0.385    11.0  mgurwell  52863.246    
 1.3mm   27 Jan 2004 08:57  SMA  224.75   4.252 +/- 0.230    48.0  mgurwell  53031.371    
 1.3mm   09 Feb 2004 06:25  SMA  226.30   4.812 +/- 0.499    11.0  mgurwell  53044.266    
 1.3mm   09 Feb 2004 06:25  SMA  226.30   5.580 +/- 0.512    13.0  mgurwell  53044.266    
 1.3mm   05 Mar 2004 07:05  SMA  226.30   7.844 +/- 0.520    23.0  mgurwell  53069.297    
 1.3mm   30 Apr 2004 05:03  SMA  225.08   7.279 +/- 0.392    50.0  mgurwell  53125.211    
 1.3mm   16 Jun 2004 01:15  SMA  225.52   5.619 +/- 0.303    50.0  mgurwell  53172.051    
 1.3mm   17 Jun 2004 04:41  SMA  225.59   5.314 +/- 0.286    50.0  mgurwell  53173.195    
 1.3mm   20 Jun 2004 05:11  SMA  225.52   6.966 +/- 0.411    32.0  mgurwell  53176.215    
 1.3mm   20 Aug 2004 03:56  SMA  225.55   4.236 +/- 0.241    36.7  mgurwell  53237.164    
 1.3mm   24 Dec 2004 15:37  SMA  225.52   3.829 +/- 0.334    14.0  mgurwell  53363.652    
 870mi   14 Jan 2005 08:19  SMA  340.75   3.803 +/- 0.377    11.7  mgurwell  53384.348    
 1.3mm   27 Jan 2005 07:33  SMA  225.50   3.466 +/- 0.174   172.0  mgurwell  53397.316    
 1.3mm   31 Jan 2005 12:11  SMA  235.47   4.520 +/- 0.229   132.3  mgurwell  53401.508    
 1.3mm   10 Mar 2005 13:57  SMA  225.56   4.436 +/- 0.224   135.7  mgurwell  53439.582    
 1.3mm   27 Mar 2005 04:55  SMA  224.48   4.206 +/- 0.220    66.0  mgurwell  53456.203    
 1.3mm   01 Apr 2005 02:56  SMA  221.56   5.256 +/- 0.300    36.3  mgurwell  53461.121    
 1.3mm   14 Apr 2005 06:35  SMA  225.55   4.444 +/- 0.231    72.0  mgurwell  53474.273    
 1.3mm   15 Apr 2005 09:05  SMA  219.80   3.661 +/- 0.195    54.3  mgurwell  53475.379    
 1.3mm   30 Apr 2005 03:24  SMA  222.18   4.002 +/- 0.267    22.7  mgurwell  53490.141    
 1.3mm   06 May 2005 05:42  SMA  225.52   4.161 +/- 0.209   179.0  mgurwell  53496.238    
 870mi   07 May 2005 07:08  SMA  340.85   2.787 +/- 0.186    22.7  mgurwell  53497.297    
 1.3mm   14 May 2005 02:52  SMA  225.36   4.277 +/- 0.356    15.0  mgurwell  53504.121    
 1.3mm   03 Jun 2005 10:33  SMA  225.52   4.003 +/- 0.231    35.0  mgurwell  53524.441    
 1.3mm   10 Jun 2005 04:24  SMA  225.48   3.864 +/- 0.202    65.0  mgurwell  53531.184    
 870mi   13 Jun 2005 05:07  SMA  340.83   2.581 +/- 0.215    15.0  mgurwell  53534.215    
 870mi   01 Jul 2005 05:20  SMA  348.73   2.918 +/- 0.189    24.3  mgurwell  53552.223    
 1.3mm   02 Jul 2005 00:57  SMA  221.53   3.303 +/- 0.166   185.3  mgurwell  53553.039    
 1.3mm   13 Jul 2005 06:22  SMA  220.02   3.138 +/- 0.278    13.7  mgurwell  53564.266    
 1.3mm   15 Nov 2005 17:43  SMA  221.02   2.122 +/- 0.145    21.3  mgurwell  53689.738    
 1.3mm   16 Nov 2005 18:27  SMA  219.63   2.269 +/- 0.135    31.3  mgurwell  53690.770    
 1.3mm   20 Dec 2005 15:21  SMA  225.57   2.410 +/- 0.124    81.7  mgurwell  53724.641    
 870mi   30 Dec 2005 17:15  SMA  350.06   1.476 +/- 0.090    29.0  mgurwell  53734.719    
 1.3mm   06 Jan 2006 14:25  SMA  225.57   2.208 +/- 0.119    50.7  mgurwell  53741.602    
 1.3mm   07 Jan 2006 14:56  SMA  225.56   2.308 +/- 0.118    95.0  mgurwell  53742.621    
 870mi   13 Jan 2006 14:07  SMA  340.82   1.543 +/- 0.182     9.3  mgurwell  53748.590    
 1.3mm   17 Jan 2006 17:01  SMA  225.39   1.787 +/- 0.098    43.7  mgurwell  53752.711    
 1.3mm   16 Feb 2006 10:55  SMA  233.74   1.532 +/- 0.101    23.3  mgurwell  53782.453    
 1.3mm   06 Mar 2006 11:44  SMA  225.59   1.276 +/- 0.132    11.0  mgurwell  53800.488    
 1.3mm   14 Apr 2006 10:22  SMA  225.55   1.503 +/- 0.079    60.0  mgurwell  53839.434    
 870mi   04 May 2006 09:54  SMA  342.52   1.175 +/- 0.131    10.0  mgurwell  53859.414    
 1.1mm   17 May 2006 06:00  SMA  271.71   1.372 +/- 0.199     7.3  mgurwell  53872.250    
 1.3mm   20 May 2006 08:37  SMA  225.55   1.655 +/- 0.084   113.3  mgurwell  53875.359    
 870mi   22 May 2006 05:56  SMA  341.46   0.535 +/- 0.163     3.3  mgurwell  53877.246    
 1.3mm   07 Jun 2006 07:46  SMA  235.60   1.702 +/- 0.087    84.0  mgurwell  53893.324    
 1.3mm   08 Jun 2006 10:10  SMA  225.56   1.799 +/- 0.092    90.0  mgurwell  53894.422    
 1.3mm   14 Jun 2006 05:59  SMA  230.59   1.855 +/- 0.118    25.3  mgurwell  53900.250    
 1.3mm   15 Jun 2006 06:56  SMA  225.56   1.914 +/- 0.101    58.0  mgurwell  53901.289    
 1.3mm   20 Jul 2006 06:16  SMA  225.56   2.729 +/- 0.155    36.7  mgurwell  53936.262    
 1.3mm   21 Jul 2006 06:04  SMA  225.48   2.690 +/- 0.137    94.3  mgurwell  53937.254    
 1.1mm   06 Dec 2006 18:31  SMA  271.76   3.247 +/- 0.191    32.0  mgurwell  54075.773    
 1.3mm   13 Dec 2006 15:31  SMA  220.57   4.264 +/- 0.215   158.7  mgurwell  54082.648    
 1.3mm   20 Dec 2006 14:36  SMA  225.52   4.227 +/- 0.213   146.7  mgurwell  54089.609    
 1.3mm   22 Dec 2006 16:53  SMA  220.52   4.402 +/- 0.225    92.3  mgurwell  54091.703    
