!B1302-102   J1305-105                                                                    
!J2000  RA: 13:05:33.0150    DEC: -10:33:19.428                                           
!                                                                                         
!BAND    UT DATE     TIME   OBS  F(GHz)   FLUX(JY)  ERROR    SNR    FLUX PI   MJD         
 1.3mm   10 Mar 2005 13:57  SMA  225.56   0.207 +/- 0.043     5.0  mgurwell  53439.582    
 1.1mm   06 Dec 2006 18:06  SMA  271.76   0.306 +/- 0.053     6.0  mgurwell  54075.754    
 1.3mm   20 Dec 2006 15:39  SMA  225.52   0.387 +/- 0.064     6.3  mgurwell  54089.652    
 1.3mm   22 Dec 2006 17:10  SMA  220.52   0.395 +/- 0.053     8.0  mgurwell  54091.715    
 1.3mm   03 Jan 2007 17:15  SMA  225.42   0.240 +/- 0.091     2.7  mgurwell  54103.719    
 1.3mm   13 Feb 2007 11:38  SMA  239.98   0.203 +/- 0.032     6.7  mgurwell  54144.484    
 1.3mm   25 Feb 2007 14:19  SMA  222.90   0.255 +/- 0.031     9.0  mgurwell  54156.598    
 1.3mm   05 Mar 2007 12:26  SMA  225.05   0.243 +/- 0.047     5.3  mgurwell  54164.520    
 1.3mm   11 Apr 2007 07:04  SMA  225.47   0.228 +/- 0.026     9.7  mgurwell  54201.293    
 1.3mm   27 Dec 2007 20:27  SMA  222.92   0.333 +/- 0.048     7.3  mgurwell  54461.852    
 1.3mm   06 Jun 2008 03:16  SMA  225.44   0.406 +/- 0.096     4.3  mgurwell  54623.137    
 1.3mm   24 Jun 2008 04:40  SMA  225.06   0.431 +/- 0.058     8.0  mgurwell  54641.195    
 1.3mm   18 Dec 2008 17:06  SMA  220.53   0.818 +/- 0.071    14.0  mgurwell  54818.711    
 1.1mm   05 Jan 2009 18:47  SMA  271.65   0.498 +/- 0.047    12.3  mgurwell  54836.781    
 1.3mm   26 Feb 2009 14:55  SMA  220.55   0.383 +/- 0.052     8.0  mgurwell  54888.621    
 1.3mm   14 Apr 2009 09:11  SMA  221.51   0.353 +/- 0.032    13.0  mgurwell  54935.383    
 1.3mm   20 Apr 2009 07:23  SMA  225.52   0.384 +/- 0.032    14.7  mgurwell  54941.309    
 1.1mm   13 May 2009 07:07  SMA  271.85   0.267 +/- 0.042     6.7  mgurwell  54964.297    
 1.3mm   18 Nov 2009 16:46  SMA  235.94   0.253 +/- 0.049     5.3  mgurwell  55153.699    
 1.3mm   30 Nov 2011 18:23  SMA  225.24   0.723 +/- 0.042    35.0  mgurwell  55895.766    
 1.1mm   30 May 2012 03:41  SMA  283.80   0.769 +/- 0.056    19.0  mgurwell  56077.152    
 1.3mm   17 Jun 2013 05:09  SMA  225.50   0.378 +/- 0.032    15.0  mgurwell  56460.215    
 1.3mm   20 Aug 2013 05:46  SMA  220.59   0.288 +/- 0.109     2.7  mgurwell  56524.242    
 1.3mm   02 Dec 2013 18:18  SMA  225.32   0.154 +/- 0.019     8.7  mgurwell  56628.762    
 1.3mm   01 Jan 2014 15:21  SMA  235.03   0.218 +/- 0.029     8.0  mgurwell  56658.641    
 1.3mm   01 Feb 2014 12:18  SMA  225.45   0.423 +/- 0.033    16.7  mgurwell  56689.512    
 1.3mm   20 Feb 2014 15:29  SMA  225.60   0.483 +/- 0.025    65.0  mgurwell  56708.645    
 1.3mm   05 May 2014 07:46  SMA  225.08   0.553 +/- 0.042    17.7  mgurwell  56782.324    
 1.3mm   08 May 2014 05:05  SMA  224.76   0.504 +/- 0.035    21.0  mgurwell  56785.211    
 1.3mm   12 May 2014 07:21  SMA  224.99   0.607 +/- 0.033    49.0  mgurwell  56789.305    
 1.3mm   06 Sep 2014 04:34  SMA  220.77   0.913 +/- 0.128     7.7  mgurwell  56906.191    
 1.3mm   05 Dec 2014 17:17  SMA  224.75   0.751 +/- 0.051    21.7  mgurwell  56996.719    
 1.3mm   17 Dec 2014 17:08  SMA  225.48   0.708 +/- 0.039    42.3  mgurwell  57008.715    
 1.3mm   26 Dec 2014 14:08  SMA  225.48   0.723 +/- 0.058    16.0  mgurwell  57017.590    
 1.3mm   10 Jan 2015 14:39  SMA  225.45   0.613 +/- 0.034    40.3  mgurwell  57032.609    
 1.3mm   22 Jan 2015 17:04  SMA  224.73   0.598 +/- 0.040    22.3  mgurwell  57044.711    
 1.3mm   24 Jan 2015 14:24  SMA  225.45   0.629 +/- 0.037    33.3  mgurwell  57046.602    
 1.3mm   26 Jan 2015 17:32  SMA  224.72   0.635 +/- 0.040    25.7  mgurwell  57048.730    
 1.3mm   27 Jan 2015 15:10  SMA  224.72   0.660 +/- 0.037    39.0  mgurwell  57049.633    
 1.3mm   28 Jan 2015 15:22  SMA  225.49   0.659 +/- 0.035    58.7  mgurwell  57050.641    
 1.3mm   17 Jun 2015 05:43  SMA  224.88   0.526 +/- 0.055    11.0  mgurwell  57190.238    
 1.3mm   24 Jul 2015 05:48  SMA  211.77   0.611 +/- 0.034    40.3  mgurwell  57227.242    
 1.3mm   18 Mar 2016 12:26  SMA  224.72   0.314 +/- 0.021    22.7  mgurwell  57465.520    
 1.3mm   10 May 2016 06:52  SMA  224.90   0.267 +/- 0.018    21.3  mgurwell  57518.285    
 1.3mm   25 Apr 2017 10:08  SMA  220.67   0.155 +/- 0.023     7.3  mgurwell  57868.422    
 1.3mm   12 Jun 2017 05:21  SMA  229.49   0.211 +/- 0.017    16.0  mgurwell  57916.223    
 870mi   06 Nov 2017 18:19  SMA  344.18   0.315 +/- 0.023    19.0  mgurwell  58063.762    
 1.1mm   30 Dec 2017 13:53  SMA  263.69   0.295 +/- 0.028    12.7  mgurwell  58117.578    
 1.3mm   06 Jan 2018 14:18  SMA  225.51   0.310 +/- 0.019    27.0  mgurwell  58124.598    
 1.1mm   08 Jan 2018 14:43  SMA  266.97   0.254 +/- 0.025    11.7  mgurwell  58126.613    
 1.3mm   08 Jan 2018 14:43  SMA  201.98   0.301 +/- 0.023    17.7  mgurwell  58126.613    
 1.1mm   13 Jan 2018 14:17  SMA  255.28   0.258 +/- 0.022    14.0  mgurwell  58131.594    
 1.3mm   13 Jan 2018 14:17  SMA  221.33   0.279 +/- 0.020    18.7  mgurwell  58131.594    
 1.3mm   15 Jan 2018 12:45  SMA  212.97   0.288 +/- 0.020    20.3  mgurwell  58133.531    
 1.3mm   15 Jan 2018 12:59  SMA  212.97   0.297 +/- 0.022    18.0  mgurwell  58133.539    
 1.3mm   09 Feb 2018 16:06  SMA  230.55   0.277 +/- 0.016    32.0  mgurwell  58158.672    
 1.3mm   18 Mar 2018 14:22  SMA  225.52   0.223 +/- 0.022    11.7  mgurwell  58195.598    
 1.1mm   13 Apr 2018 08:04  SMA  253.03   0.271 +/- 0.043     6.7  mgurwell  58221.336    
 1.3mm   13 Apr 2018 08:04  SMA  211.33   0.259 +/- 0.024    13.0  mgurwell  58221.336    
